P30530,P07437,Q07011,P27824,P53671,Q13501,Q09013,Q16760,P11940,P01019,Q92918,Q12933,Q96CV9,Q04759,P26447,P53667,P33981,P16591,Q13489,P61006,Q13114,P23246,P28749,P62879,Q96HS1,P49662,P54136,P49327,Q96EP0,P14625,P55211,Q8WXG6,P45983,Q15233,Q5TCX8,Q16531,Q96J92,P07333,Q9Y6Q9,Q9NP84,Q86WI3,Q9NWF9,Q96RG2,Q96EY1,Q9H0K1,P63165,P17706,Q13131,Q86Z02,Q9NR28,Q9Y239,Q7RTN6,Q96CG3,P02790,P07332,P34947,P62906,O00463,O14936,P07900,P01375,P34931,Q6SA08,Q86XP1,O75385,Q8N0X7,P07949,Q00535,Q15311,O95166,Q9HAT8,P10809,P58340,P61024,P53350,P31751,Q13188,P31946,Q9BYM8,P04629,O75688,Q13873,P12755,Q99835,O15169,P62805,P60866,Q9BXA6,Q9UQM7,Q9NS68,P38646,P17612,Q16584,P55210,Q13164,P61289,Q07912,P16234,P23458,O94768,P28482,Q7Z2Y5,P34932,Q14790,P54652,Q5VWQ8,P14616,P46940,O95835,P09493,P31943,P60660,Q08881,O15146,O00429,P23396,Q9Y2U5,P04271,O43707,P50502,O95999,O95817,P50591,P06733,Q8N2I9,Q9P286,Q15121,Q7L7X3,Q09472,Q8N5F7,O60674,P29692,P49137,Q96G74,O60936,Q5VVQ6,P04908,Q14449,P55957,Q9NXR7,Q13546,Q14257,Q14680,Q16832,P25942,Q96FA3,Q16543,O43734,Q00005,P54132,P56192,Q9NY65,Q9HAZ1,P46934,P11362,P58107,Q9Y6Q5,P31689,P11309,P48643,P17844,Q71U36,Q9HB75,P11142,P10415,O43318,Q9UNE7,Q99650,Q5S007,P78371,Q16644,P13861,P37023,Q04917,P17066,Q9P246,P62993,Q9BWT7,P52952,Q9UKE5,Q99558,Q04864,Q13233,Q9Y4K3,O43283,P19105,Q5TCY1,O75716,P62249,P36941,Q8IUC6,P49761,Q14164,Q96AB6,A4D1F6,Q96GD4,P01374,Q8WXC3,O95373,P25705,Q01201,Q9NWZ3,P01133,Q05513,Q16512,O96017,P19474,Q96RJ3,Q15418,P10914,Q8N4C8,O43293,Q16620,Q9NYY3,Q13163,Q13043,P05783,O00459,Q9UDY4,Q9BX69,P36888,Q9Y3M8,Q9UBC5,Q9H2X6,Q02763,Q99836,Q07021,P07550,P17858,Q9UL54,P41273,P02649,P25685,Q9NYV4,P42858,P62942,P51668,P04083,O96013,Q96EX3,P51398,P46734,Q99986,Q9GZS3,P57058,Q9BVA1,Q9BXL7,Q8WZ42,Q13490,Q9UHB6,P36873,Q96RU8,Q9H1R3,Q9Y281,Q9ULV4,P04626,P62979,Q05397,P45985,Q9H6Z9,Q9BQI0,P28908,P51957,Q13107,P51955,P62837,Q9BQI3,P13569,O94804,Q8NFZ5,Q92630,Q93038,Q9Y6U3,Q15326,P05141,Q9UBN7,P42574,Q9Y6Q6,P04406,P61077,Q5VV17,Q8TEL6,Q9HAV5,Q8WXF8,Q01973,P50613,Q04637,Q9H3D4,Q9UM54,Q92985,Q13601,Q96BR1,Q8WZ73,O95819,Q8TAS1,P38936,P78368,Q9UL46,Q6ZMP0,Q76MJ5,P25963,Q96DZ5,O43541,Q9Y230,Q13705,Q8NB16,Q9Y2H1,Q13470,O95150,P55072,P30291,P04350,Q9Y3C5,Q14653,Q8IWL3,Q6GPH4,Q9NWB7,P12236,Q9H6S1,O43187,P28562,O00159,P46782,Q96L34,O75340,O95411,P41252,P40305,Q9HAV0,Q8IVM0,P21675,O75604,P19525,Q9NYL2,P54259,Q13509,P48023,P01584,Q06323,P05412,O15455,Q8N2H9,Q6P9H4,P41743,P78560,P29353,O15111,Q9HBH9,P41279,P62140,P00533,Q92934,O95747,P54760,Q07666,Q9Y6R0,Q16665,Q8N5C8,Q12931,Q92616,P24385,Q05639,Q8WWZ3,Q93009,P11801,P68400,O15392,P05023,P52333,Q07954,O75962,Q16288,P40939,O15105,O95831,P00519,Q9BV68,Q13322,Q9UQC1,P52564,P45984,P61981,O76080,Q12851,P09651,Q9H257,P20936,Q06830,P14373,Q99832,O00308,P05387,P49760,O14733,P63261,P62829,P55209,O95630,Q8IWU2,Q9H422,Q00613,P20794,Q8WVQ1,Q9NVI7,Q6P3R8,Q5T1R4,Q71UM5,P36896,P36897,P25445,Q86XR7,Q6P5Z2,Q08050,Q8NEV4,Q9HC98,Q15831,Q68D86,O14757,Q96MN2,P42575,Q08345,O75509,P62913,Q9BZL6,Q92956,Q3ZCQ8,Q8TDR0,P20333,Q01974,O43464,P22607,O43781,P17948,Q04206,O60566,P01308,P51812,P62158,Q9NYJ8,Q13554,P08069,P25786,Q08380,Q9Y5S2,P59046,Q86SG6,O15357,P08138,O94806,Q9NQB0,P42224,O76039,P49810,O15519,P52907,O15530,Q15750,Q6WCQ1,O43795,P42773,Q8TD08,P21333,P30281,Q9BRK5,P29323,P19438,O43521,Q9UM73,Q05655,O95429,P80723,Q99728,Q03135,Q9UK80,Q96SL4,P49759,P62258,Q16666,Q9NX02,P27708,O14920,Q00839,P26842,Q15628,O43557,Q15835,P10636,P53675,Q15797,Q9Y5U5,P80192,O15397,Q92626,Q5VST9,P07814,O43353,Q9NZS9,Q96RU7,Q9H2K8,Q9NRI5,P47756,Q9UKJ0,Q92519,P04049,P62136,Q14160,Q8NE63,Q8N163,O75460,Q96J02,Q13557,Q15746,Q9UHY1,Q7Z434,Q00653,Q6PHR2,Q9UBS0,P48730,P53355,Q16643,O00743,O15164,Q16539,Q9NSY1,Q6GQQ9,Q9HAU4,Q15208,P42677,O95816,Q14289,Q9BXA7,O14974,P01857,Q9P212,Q13263,P78536,O14980,Q99584,Q13451,P22455,O00206,Q99759,Q99683,O43809,P51397,Q04771,Q9H171,O00220,Q9NQC7,P41231,Q9UEE5,P22612,P05067,Q9BUZ4,P51692,Q69YQ0,Q9Y4K4,Q02750,P0CG48,Q13464,O14763,P51617,Q8IVH8,P48729,P14778,P61088,P68371,Q9Y2G2,Q9BUF5,P20264,Q86VP1,O95352,Q9Y572,Q9BWF2,P10721,P42772,Q07817,P08107,P42226,Q13586,Q12852,P62987,P43403,Q01082,Q9UIK4,Q92851,P26640,Q9BZF9,Q9NY61,Q9Y6R4,Q13158,O95714,P53367,Q9ULZ3,P46783,P27037,Q9UBI6,Q9UMW8,P10398,P68363,Q9H1Y0,Q9H093,P30279,Q9UKL3,P49841,Q7KZI7,P49407,Q96RN5,P98170,P07947,Q9NR96,P37173,Q9H853,P14635,P42345,O14641,O94832,P19838,Q9Y6A5,P62244,Q9P0K7,O94921,Q86Y07,P06213,P31151,Q9Y6K9,Q13748,O75618,Q9UBE8,P20248,P32121,P68366,Q9P0L2,P36507,Q13627,P29466,P15056,P43489,Q8IW41,P61247,Q99933,P51959,Q9UHD2,O43316,P14649,Q99640,O00635,Q9P1W9,Q92734,P29317,Q00526,Q9C0K7,Q96BH1,Q92844,P29274,Q9Y265,P51878,Q15303,Q00325,Q96GX9,Q92997,P24941,O43592,Q96RR4,P11021,Q9H857,O00571,P55212,Q06187,Q08830,P08670,O95382,Q00610,P57059,P17181,Q13418,P26583,Q6Q0C0
O60496,P04141,Q8TD46,P04439,P01861,P00749,Q9BYB0,P15586,P06731,P43628,Q15036,P01859,P20810,Q9BWV1,Q6GTX8,P01860,Q8TB24,O75326,O43516,P01889,Q9Y624,P01834,P31994,P31260,Q01362,Q9ULH1,Q9UKR5,P49840,Q7L591,P98082,Q9H1R2,P10321,Q13291,Q07890,P15814,P12272,Q96D42,P40259,Q96GW9,P78324,Q16553,Q9HB58,O15162
P19784,O60307,Q13480,Q13555,P51813,Q92569,P21709,Q9BXM7,O14578,Q16829,O14654,P54764,P35590,Q16828,Q8IV63,Q9UJM3,Q13368,Q8NCE2,Q5VT25,Q99748,P17655,Q96PF2,Q9UPX8,P05129,O15197,Q99704,Q5JZY3,P35626,P29322,P35222,Q9Y2H9,Q9UQC2,Q15569,P51451,P35568,Q13588,Q9UPY6,Q13202,Q8NER5,O00750,Q14416,O43184,P55345,O15021,P42338,Q9H1D0,P29376,Q8N5S9,Q9Y4H2,P25098,P42679,Q16816,Q13772,Q6UXT8,Q15375,Q06418,P43250,P54753,Q16513,P08922,Q16671,Q9H3Y6,P54756,P14618,P32298,P35916,P42685,Q969H4
P98171,P68543,Q71RG4,P13498,Q15646,Q08708,Q9UER7,P84095,Q9NSI8,O75914,Q13148,Q13576,O15259,O94888,Q9Y5A7,Q9Y679,A6NI72,Q9NY25,P19397,Q8NHL6,P46379,A4FU49,Q9Y6Y9,Q9UQB8,Q9H6S3,P52565,P19878,Q9NRD9,Q8TCU6,A1KZ92,P07203,Q7Z4I7,O00453,P54252,Q92558,P61201,P47712,Q8IYJ3,Q96S82,Q9UQQ2,Q16548,O43639,P48059,P62873,A6NNM3,P80075,P41218,P00746,P08174,P55008,Q9NZ52,O95379,Q8N2Y8,P63096,P21359,Q9H4E7,O43586,Q9UM01,A7KAX9,Q00013,O95971,Q8NFA2,O14618,Q8TD55,Q96K76,O95711,Q9BVN2,O15117,Q8N157,Q9NPH3,Q04656,P06702,O60504,P32927,Q8N7F7,O95793,Q00587,Q8IYU4,Q15819,P31146,O15068,Q8WUN7,Q13571,P04899,P25025,Q96JP2,Q9Y5X1,A8MVU1,Q9HAC8,Q9BVT8,Q92608,O75044,Q9UHD9,Q96RF0,O60260,O00160,O43914,Q9NPH5,Q8N423,P22749,Q92882,Q8TF42,O14944,P52566,Q9BYG5,P15153,Q6ZMT1,Q16698,Q9P0V8,P04839,P04179,P51159,Q9P2A4,O60667,Q13177,Q6EEV6,P14316,A6NJZ7,P57075,Q8TEJ3,P09341,Q15011,P31749,O14562,P48061,Q14247,Q13153,Q8WV28,Q9UBW5,O75995,Q96LJ8,Q12965,Q96PH1,P08567,P09769,Q9NPB6,P61626,Q96PC5,Q14CS0,Q13239,Q53QZ3,Q9Y3Z3,Q13651,Q14847,Q5T124,P31358,P13686,P32246,Q86VB7,Q9NZM3,P63000,O43315,P25774,P52790,Q9P1Y5,Q9NQ75,Q6XZF7,P62834,Q9UPG8,Q9UFD9,Q96MF2,P30041,A1X283,P54578,P07738,Q9Y5S8,O94885,P17947,Q92845,P05109,P60953,Q8TE67,P00441,O43866,O15034,Q8TEC5,P14598,O14948,P17252,P14317,P12956,O60890,Q99469,P08754,O14791,Q15080,P14222,P26038,Q86WN1,P47992,O94868,P35228,Q9H6Q3,Q13404,Q8IUN9,Q13191,Q8IUD6,Q9Y5K6,Q7L1T6,Q9UJU6,Q8WZ60,Q9BXW9,Q8IZP0,P42768,O60880,Q9UHG0,Q08379,P23497,Q7Z6J0,P01111,Q86UR1,Q9BYG4,Q96JQ5,P07858,P08294,P62988,Q07325,O60759,Q15669,P10124,P16333,O60343,P34910,Q12982
P61803,Q9UK39,Q8N122,Q9UL18,P16260,Q9BXS9,Q8NCG7,Q96A46,Q8IY17,Q969H6,Q96AG3,Q15116,P29350,P12931,A0PJW6,Q6AI08,Q8IZQ1,Q96KC2,P30504,Q00978,Q9H4I9,P32189,P62330,Q9BV35,Q9Y619,Q96HW7,Q8IUX1,Q9NVH2,P10747,O15524,Q8WWX8,P08F94,P43378,Q9BQ51,O95644,Q8WUD6,Q9UBH6,Q8TCT6,Q8NE86,Q6PJF5,Q9BWM7,P11117,Q8IU60,Q9Y519,Q9UGJ1,P36894,Q8IWF6,Q9NZ71,Q9UIA9,Q9Y6D5,P30480,Q0P651,A6ZKI3,Q9P0V3,Q06124,Q92520,Q9BXB1,P06239,Q9BUV8,Q8NCW6,Q8NEY1
O75144,P04431,P30273,P07359,P13611,Q95460,Q9NPY3,P13688,Q502W6,O60603,Q92478,Q8TDQ0,Q9Y5I1,Q9H6X2,P08246,O15394,O95498,Q13443,P05362,Q9HC29,O95256,Q9Y279,P05556,O95727,Q14511,Q96RD9,Q01151,Q14943,Q14315,Q9Y616,Q9H0F6,P07307,P53708,O60330,P27918,P78310,Q9H2X3,Q14517,Q9UHI8,P01732,P06756,Q29983,P29279,P01920,Q15306,Q9HCL0,Q14002,P13598,Q9Y490,P42081,Q86UX7,Q495A1,Q8WXG9,Q6IQ23,P98160,P49238,Q9UKJ1,Q16270,P23769,P19876,Q9H158,Q8IX03,O14939,P01023,Q9UIB8,P05106,Q5GFL6,O60216,Q8NFW1,P04275,O95998,P35579,P12111,P08887,P20702,Q9NYQ8,Q5ZPR3,Q8N149,P10586,Q86YW5,Q96A28,P01600,Q15109,P21730,Q5KU26,Q14192,P27930,Q9NR99,Q9BY67,P43121,Q96JQ0,P09326,Q14242,Q9Y5G3,P08571,Q6UWL6,Q96SY0,P04080,P51572,P15813,P56945,P11215,P04216,P32942,P12318,P21854,P13612,O15389,Q8WVV5,P61224,Q9H0E2,Q9NNX6,P38570,Q30201,Q96P44,Q96S86,P01903,Q9NZQ7,P01137,Q9HBG7,Q04912,Q9Y5H1,P07996,Q9Y5G7,P56199,Q14896,P40189,Q96LC7,P08962,P26010,O95965,O14672,P06729,Q02487,P04554,Q15582,P20138,Q02388,Q96S59,P23229,Q15744,P19256,P16284,P09172,P04440,Q13349,A8TX70,P20827,P09917,Q13478,Q9NYK1,Q13203,Q9Y6N7,O75443,Q00872,Q5VVH5,P15498,Q13422,Q9NP99,Q9NZC2,P08631,Q76LX8,P18564,P08514,Q99607,P09619,Q8NHJ6,P04637,O75022,P40933,Q9UQC9,P18084,Q96QH2,Q2UY09,P20701,Q9Y286,Q02556,O75015,Q8N126,Q8TDQ1,Q9Y4G6,Q99715,P42229,P02545,P15291,Q9NQ25,Q15004,P04280,Q13797,Q5TFQ8,P40200,Q96F15,Q14213,P17931,P05107,Q9NYZ4,Q6UWV2,Q9Y5E9,P10966,Q8NET5,Q08722,Q14116,P02679,P02671,P16885,P15976,P16112,P12110,Q9UDY8,Q14112,P35637,Q9HCK4,P20036,Q8IX05,Q96MS0,P19827,P14543,Q8WZ75,P13500,P02675,P43405,Q9Y5G8,Q9Y336,P09564,Q9UN75,Q16581,Q8WWW0,Q9BX67,Q9NYQ6,Q9Y5G6,Q99062,Q9P1W8,P78380,Q6UXB4,Q9Y5G1,Q8N6C8,P16144,O15204,O60449,Q9UMF0,P35968,P07204,Q92692,Q9H7M9,P13591,O00254,O75578,Q9BX59,P17301,Q9UGN4,P08575,P02461,Q96RW7,O00478,Q7Z3S7,P31997,Q86YT9,Q9UKX5,P00488,P01730,Q13683,P06340,P24158,P10145,Q9NPG4,Q14324,P33681,Q5JSJ4,P01911,Q7Z6M3,Q6PI73,Q03001,Q9BXN2,P49767,Q05707,P04233,Q9NYQ7,P19320,Q29980,Q03405,P26006,P07766,P02746,Q15399,P78509,O95976,A6NMZ7,P28068,Q9Y5I0,P08648,Q14773,P61812,Q7Z6A9,Q9P121,P26012,P04114
O60934,Q13315,Q15573,P49863,Q53T94,Q9Y6H1,P78527,P60409,P08238,Q8IY31,Q01105,Q00987,Q13887,Q9BQB6,P62736,Q9Y6X0,P17480,Q9UMX0,P27695,P06454,P43246,Q13535,Q9HCE1,P12544,Q9Y2Z0,P39687,P27694,Q9H4K1,Q9UQ84,Q9NSU2,Q9ULC3,Q9UBU9,O15350,P33993,Q9BQ50
Q9UQ16,P28827,P60228,P19012,O15056,P11274,Q9UPN4,P23469,O75874,P48736,Q9NWQ8,Q9GZY6,P29074,Q15013,Q9BY32,O00401,P54762,O43561,P23468,Q76I76,Q16827,Q9NRF2,P61978,Q9Y2D8,P51861,Q16851,Q6P4A7,O43852,P23471,O75563,P55771,O14522,Q8TE68,P78314,P42684,Q8WWC4,Q9BZS1,O00165,Q2M1P5,P32519,Q8N720,Q9H939,Q16690,Q92729,Q15256,P42336,Q9H3S7,P26045,P10768,Q9BRK4,Q15262,O43819,O43175,O43488,Q15678,P11912,P52630,Q2KHM9,Q8WXW3,P35236,Q92835,Q12923,P19022,O43426,Q9H204,Q92932,Q13976,P07195,Q13444,Q9HC21,P29597,P10912,Q6PIZ9,P23470,P18433,P21860,P40925,Q05209,P07954,Q86YT6,P23368,P78362,Q16825,Q9NP31,Q96M89,P20273,P08581,Q15293,Q12929,Q99952,P54829,P21802,Q9Y6J8,Q4JDL3,Q96G03,Q86WX3,Q9Y2R2,Q13094,P34949,P22102,Q16849,Q96DN5,Q9HD43,Q9UKW4,Q9Y6W6,Q9ULW0,P09693,Q12913,P04234,Q8TE77,P18031,P04792,P41240,Q9NPJ6,P06127,P46108,Q16795,P02549,Q9UKU7,P42680,P22681,Q9NZQ3,Q8WYL5,P14784,P51452,O96000,Q12866,P19235,P23467
P30464,P30483,Q15772,P01892,P18464,Q13905,P31785,Q96IQ7,Q04826,P18463,Q9HBE1,Q30154,Q9UIR0,P30685,P15018,P30488,P30481,P30485,P30491,P24394,P30459,Q6UWB1,Q8IUL8,P10316,Q6UXG8,O43747,Q6UXL0,P13232,P01583,P30479,O00329,O14976,P04229,Q9NQ38,Q15717,P22301,Q9HBE4,O95751,P08476,Q31610,P07360,Q8NI17,O75379,P30487,P42681,P60568,P10319,P50851,P20039,P35225,Q15465,P16871,P05111,P01891,Q29940,P11684,P29965,Q8IWV1,Q15172,P16410,P30490,Q9BXS5,P16190,Q9NPF7,O43493,P29460,Q96CW1,P30461
Q16653,P27361,O60243,O75493,P39060,Q9HBH1,Q96A99,Q96SI9,P49716,Q9NX62,P02743,Q4LDE5,P08621,Q9BZZ2,Q05952,Q92637,O00391,Q9Y6N6,Q9HCN6,Q96IJ6,O95084,Q15485,Q9Y5H8,P49715,Q9BZ76,P11277,Q9UBV7,Q13219,Q9UNX3,P40429,Q969Y0,O95390,P04150,Q9UHN6,O43286,Q15818,P0C0S8,Q13316,O75445,Q7LGC8,P12319,P00367,O60512,P02741,O95502,P47972,O00468,P55268,Q16777,Q9UHC6,O60882,P08572,O76061,P20823,P25391,P01009,O15230,P53567,P35625,P03372,P24071,P26022,P07942,Q9NS00,P08637,P41159,P08047,Q02539,P19652,Q15848,Q96DF8,P12314,P05231,P17676,P27797,Q6ZT12,Q9NRB3,P31995,P52849,Q13332,Q16394,Q92496,O75636,Q11206
P05156,Q9BXR6,Q01814,P09871,A2RUT3,Q04726,P25054,Q6UVK1,P08603,P23327,P07202,Q9P296,O00634,P13501,P05155,P16109,P11226,P01024,Q14807,O75882,O00214,Q9NZP8,P16581,P01031,Q86XK7,P98066,P13671,P00736,P48740,O00187,P07711,P23771,P15151,P01589,P04003,Q8N9F7,Q9NPA2,P06401,P17927,O14594,Q03591,Q96L92,O60939,O94813,Q16594,O95631,A2BHY4,P0C0L4,Q9UHV8,P14151,P00738,Q9ULB1,Q6ISB3,P00751,P01034,P39900,P02768,Q6P995,P02652,P11279,P20851,P02751,P15529,Q9Y4C0,P01106,P49736,P06681,Q9UHF7,Q05315,P10643,P48552,P46059
Q9NY15,Q9Y5W7,O60476,Q9Y394,P58753,Q9NZD8,Q9BT09,Q9Y3E5,Q9NR97,P23511,O60602,Q96TA2,P02788,Q99467,Q8IXA5,Q6IA17,O95476,Q9BXR5,Q9BRX8,O00182,Q96HY6,Q15139,O75911,O76031,Q9Y320,Q9NZN1,Q9UGK3,Q13045,Q16740,Q9Y2C9,Q9HB29,Q9NP60,Q96P20,C3PTT6,Q8WYK0
O14788,Q14114,Q13287,Q14765,P42701,O75925,Q96S38,P51532,Q8NEV9,P29401,Q99665,Q8N2W9,P41182,Q13761,O14796,O75928,Q7Z7K2,Q7KZ85,Q9ULZ2,P32248,O43504,Q13882,P40238,Q96JY6,O75626
P05771,O75791,Q9NR81,Q9NYS7,A6NK59,P20336,Q96BD6,Q9UN86,Q9NYI0,Q14155,Q8TAI7,O43307,O95294,Q8WXI2,Q9Y272,Q8N5V2,O14508,Q96D21,Q76G19,Q9BR09,Q6ZV89,Q99819,Q9Y575,Q07889,Q8WXI3,Q9NZ72,O15085,P19174,Q86WV1,P62070,O14543,P59190,Q9NUT2,P20337,A5PKW4,Q8WXH6,Q9ULW5,P40337,Q8WXK1,Q96P47,Q9NYS0,O60229,O14807,Q6ZV73,Q96Q27,Q96A44,Q13325,P78423,P24723,O95267,Q9UHV5,Q12829,Q9Y576,Q8WXH4,Q96DX5,O14512,P01112,Q99619,O14544,O75159,Q9H765,Q96S79,O14827,Q9NRW1,Q8N5H7,P55290,Q9NYB9,Q96S21,Q8WXH5,Q9NSE2,O14492,Q13574,Q8WXK3,P46109,P52735,Q9NRJ4,P01116,O00213
Q9UK53,Q96LW7,O15151,Q14566,Q03169,P21580,Q9UJ41,Q16890,P54253,O75643,Q14978,Q86W92,Q9P2J5,P28331,Q53ET0,P27448,O43791,P55040,Q9BZR9,Q9Y3P4,Q96SB4,P24001,P81877,Q96NE9,P30305,O75382,O95163,Q86X27,P55196,O14649,Q14119,Q07108,O43524,Q96A37,Q99942,Q7Z401,P13796,Q96TC7,Q14457,Q8IUQ4,Q5PRF9,Q00537,O94972,O75592,P35580,Q14161,Q9Y2W7,P30307,O95786,Q8TEW0,Q13671,P52272,P01574,Q9Y2A7,Q96KP6,Q6ICG6,P0CG47,Q12778,Q9BWW4,Q02241,Q8N3F8,P05019,Q96BJ3,Q9H0H5,Q9UBS8,Q92793,P40818,P02778,Q5JXB2,Q8TBX8,O60825,Q01638,P46937,Q15653,P43234,P42704,P49796,P46695,Q9H0B6,P62263,Q6PKG0,P46527,P15509,Q15025,Q86X29,P19875,P13489,Q9ULP9,Q96B67,P36406,Q9H4L5,P23378,Q96M61,P30304,Q9Y508,Q9Y2J2,O95863,Q02246,P18847,O96020,P49815,Q99459,P22415,P61073,P52732,Q15287,Q9UQ35,Q96F86,Q9UL19,Q9H4A3,Q96PU5,Q8N1G4,Q92574,Q9UK99,Q6ZTN6,Q9Y4X5,P17987,P49189,Q96EQ8,Q12802,Q92974,Q9UKV3,P84103,P50991,Q9HC77,O00221,P33176,Q07343,P51965,P06576,Q8NHQ8,Q9UNM6,Q9UDY2,Q00536,O00141,Q8TBC3,Q8TE49,Q9P0K1,Q9H3F6,P26651,P19338,Q5H9R7,Q9NVW2,Q13049,Q6P597,P50990,P62995,P56524,Q9C040,Q9UBF8,P31947,Q8WUI4,Q96B36,P30154,Q9C035,O14836,Q9Y2X8,Q9Y5E4,Q9UGI0
Q96ST3,Q9BT78,Q15047,P23284,Q9P1Y6,P15822,O94986,Q9Y3R0,Q9BX10,Q15796,O75376,P52747,Q92905,Q7L5N1,P01563,P29590,Q9Y618,O00178,Q13526,Q13469,Q9UNS2,O43765,Q92831,Q13098,Q96P48,Q9H9Q2,P84022,Q9P0L1,O60684,P29459,P09912,P52294,P09914,P05015,Q86WV6,P48551,Q99627,O14896,P05161,Q13547,Q13568,P15036,P05014,O15355
O75888,Q92838,Q13201,Q9Y275,Q06643,P23510,P09486,O95361,P25067,P78552
Q16613,Q99884,O60543,Q9GZZ7,O60733,Q05586,Q02156,O76075,Q05996,P11509,P55017,O00115,Q9UHP3,Q9HBB8,Q01524,P23528,P18428,Q9UKR3,Q13387,Q86TH1,P21918,Q15759,P06396,Q14258,P18545,Q14019,Q92874,P60709,Q5T442,P49184,P20963,P23975,P00747,Q9NQV8,O95665,Q9Y2P0,Q9GZX7,P01243,Q01523,O76009,O00570,Q9HBY0,P09874,Q9Y613,Q96M96,P20916,Q9Y6H8,O00273,P26998,P62328,Q9C019,P09923,P02760,P02774,P51582,P16452,O75783,P51911,Q8TC59,Q16625,Q13813,P68133,P02008,O95944,P09327,Q9HCX4,Q02779,P47898,P06753,Q13609,Q92485,O95741,Q9NQ94,Q9Y226,Q96CA5,Q9NRD5,O75973,Q9HAS3,P24855,Q9Y6F9,O95990,Q9H2B4
P27701,Q15054,P06241,P78386,P27986,P29320,Q13310,Q9UL17,Q96L08,P08133,P20023,P11836,P60033,P13164,P29558,Q7Z407,Q9UGT4,P15391,P01562,Q7Z408
P07358,P07357,P02745,P00748,P03952,P35030,Q8NBP7,O14931,Q9UH65,P02747,P50281,Q9Y5Q5,P13726,Q86UP6,O76036,O75364,P06734,Q9UGM3,P24821,P61769,P0C0L5,P29122,P02748
Q8NDB2,P40763,P07948,Q14643,Q13077,P27348,Q14571,P63104,P16157
